2,1,1.0714285714285714
4,1,1.0714285714285714
8,1,1.2857142857142858
16,1,1.0
24,1,1.0714285714285714
32,1,1.0714285714285714
48,1,1.0714285714285714
64,1,1.0
1,seq,1.2
2,seq,1.2857142857142858
4,seq,1.2857142857142858
8,seq,1.2857142857142858
16,seq,1.2
24,seq,1.2857142857142858
32,seq,1.2857142857142858
48,seq,1.2857142857142858
64,seq,1.2
